MED1542,Hydrocodone_Pentene,Injection,"Hernandez, Harrison and Rhodes",2022-11-04,269 mg,
MED1543,Hydrocodone_Hexene,Syrup,"Holt, Mathis and Johnson",2023-04-01,115 mg,
MED1544,Hydrocodone_Heptene,Injection,Cannon-Tate,2024-03-09,203 mg,
MED1545,Hydrocodone_Methylamine,Syrup,Velasquez-Avila,2024-03-30,452 mg,
MED1546,Hydrocodone_Ethylamine,Tablet,"Chapman, Craig and Simmons",2023-01-02,275 mg,
MED1547,Hydrocodone_Propylamine,Tablet,Frazier LLC,2024-03-26,472 mg,
MED1548,Hydrocodone_Butylamine,Syrup,"Hester, Thomas and Thomas",2023-06-30,360 mg,
MED1549,Hydrocodone_Pentylamine,Injection,"Curry, Price and Mejia",2024-06-12,435 mg,
MED1550,Metoprolol_Methane,Injection,Sanchez-Smith,2023-01-09,402 mg,
MED1551,Metoprolol_Ethanol,Tablet,Black PLC,2023-03-26,62 mg,
MED1552,Metoprolol_Acetone,Tablet,"Kelly, Gray and Spears",2023-09-21,177 mg,
MED1553,Metoprolol_Benzene,Injection,Glenn Ltd,2023-06-27,168 mg,
MED1554,Metoprolol_Toluene,Tablet,Wilcox and Sons,2022-10-27,409 mg,
MED1555,Metoprolol_Formaldehyde,Tablet,Sullivan-Wright,2024-01-09,471 mg,
MED1556,Metoprolol_Acetic Acid,Injection,Mcclure-Roberts,2023-04-29,369 mg,
MED1557,Metoprolol_Methanol,Tablet,Burns-Lee,2024-01-15,387 mg,
MED1558,Metoprolol_Ethylene,Injection,"Anderson, Ruiz and Reynolds",2023-01-12,347 mg,
MED1559,Metoprolol_Propylene,Injection,Campbell and Sons,2023-07-20,374 mg,
MED1560,Metoprolol_Butane,Injection,"Leach, Henry and Williams",2024-05-08,298 mg,
MED1561,Metoprolol_Isoprene,Syrup,"Davis, Thompson and Jackson",2024-02-14,424 mg,
MED1562,Metoprolol_Styrene,Tablet,"Silva, Floyd and Roth",2024-06-07,285 mg,
MED1563,Metoprolol_Xylene,Tablet,"White, Short and Sutton",2023-04-14,210 mg,
MED1564,Metoprolol_Naphthalene,Tablet,Mueller-Little,2024-05-26,218 mg,
MED1565,Metoprolol_Phenol,Syrup,Young Inc,2023-01-24,120 mg,
MED1566,Metoprolol_Aniline,Injection,"Hines, Padilla and Becker",2023-09-04,364 mg,
MED1567,Metoprolol_Ethylene Glycol,Injection,Sampson LLC,2023-03-02,225 mg,
MED1568,Metoprolol_Glycerol,Syrup,"Vang, Sherman and Webb",2023-11-13,417 mg,
MED1569,Metoprolol_Furfural,Tablet,"Roberts, Hernandez and Wilson",2023-03-30,56 mg,
MED1570,Metoprolol_Hexane,Injection,"Mora, Hawkins and Johnson",2023-07-18,478 mg,
MED1571,Metoprolol_Heptane,Tablet,"Ramsey, Villarreal and Walker",2024-06-06,364 mg,
MED1572,Metoprolol_Octane,Tablet,Bass LLC,2023-03-06,30 mg,
MED1573,Metoprolol_Nonane,Syrup,Ross-Harper,2024-03-19,226 mg,
MED1574,Metoprolol_Decane,Tablet,Moran-Johnson,2024-09-16,487 mg,
MED1575,Metoprolol_Glucose,Injection,Smith Ltd,2024-06-06,42 mg,
MED1576,Metoprolol_Fructose,Syrup,Lewis Inc,2024-01-16,228 mg,
MED1577,Metoprolol_Sucrose,Injection,Miller Inc,2023-03-10,424 mg,
MED1578,Metoprolol_Lactose,Syrup,Allen-Morrison,2024-06-21,162 mg,
MED1579,Metoprolol_Cellulose,Syrup,"Price, Johnson and Robinson",2023-01-19,192 mg,
MED1580,Metoprolol_Chloroform,Syrup,"Holmes, Hunt and Griffin",2024-02-06,293 mg,
MED1581,Metoprolol_Carbon Tetrachloride,Syrup,Reynolds-Estes,2023-03-14,345 mg,
MED1582,Metoprolol_Acetaldehyde,Injection,Clark Inc,2024-05-03,273 mg,
MED1583,Metoprolol_Butadiene,Syrup,Brown Group,2023-08-24,287 mg,
MED1584,Metoprolol_Cyclohexane,Injection,"Michael, Dominguez and Vaughan",2024-06-25,149 mg,
MED1585,Metoprolol_Cyclopentane,Syrup,Nguyen PLC,2022-11-21,52 mg,
MED1586,Metoprolol_Cyclohexene,Tablet,Shaw-Lopez,2023-04-06,482 mg,
MED1587,Metoprolol_Cyclohexanol,Injection,"Bryant, Myers and Johnson",2023-05-16,307 mg,
MED1588,Metoprolol_Cyclohexanone,Tablet,Mcfarland-Baker,2024-01-18,77 mg,
MED1589,Metoprolol_Acetylene,Syrup,Bauer PLC,2023-10-01,228 mg,
MED1590,Metoprolol_Propyne,Tablet,Johnston Inc,2023-02-03,391 mg,
MED1591,Metoprolol_Butyne,Injection,Jones-Hodges,2023-08-13,264 mg,
MED1592,Metoprolol_Pentene,Injection,"Gallegos, Villa and Campbell",2024-06-22,283 mg,
MED1593,Metoprolol_Hexene,Injection,"Jones, Barrett and Miller",2023-01-17,441 mg,
MED1594,Metoprolol_Heptene,Injection,"Thomas, Lewis and Schultz",2024-07-20,62 mg,
MED1595,Metoprolol_Methylamine,Tablet,Choi-Wade,2023-02-16,232 mg,
MED1596,Metoprolol_Ethylamine,Injection,"Wise, Carr and Smith",2024-08-10,23 mg,
MED1597,Metoprolol_Propylamine,Syrup,Thomas-Conner,2024-01-26,121 mg,
MED1598,Metoprolol_Butylamine,Syrup,"Mclaughlin, Wright and Coleman",2024-04-27,89 mg,
MED1599,Metoprolol_Pentylamine,Injection,Washington-Smith,2023-01-18,478 mg,
MED1600,Venlafaxine_Methane,Injection,Love Ltd,2023-06-28,37 mg,
MED1601,Venlafaxine_Ethanol,Injection,"Parker, Martin and Spence",2023-08-04,373 mg,
MED1602,Venlafaxine_Acetone,Tablet,Hester-Padilla,2023-12-03,210 mg,
MED1603,Venlafaxine_Benzene,Syrup,Moore-Mann,2022-12-28,13 mg,
MED1604,Venlafaxine_Toluene,Injection,"Pearson, Henry and Hall",2024-05-05,388 mg,
MED1605,Venlafaxine_Formaldehyde,Tablet,Harris-Ellis,2023-06-03,397 mg,
MED1606,Venlafaxine_Acetic Acid,Tablet,"Pearson, Kramer and Wiggins",2023-04-30,349 mg,
MED1607,Venlafaxine_Methanol,Injection,"Caldwell, Gregory and White",2023-10-15,341 mg,
MED1608,Venlafaxine_Ethylene,Injection,Vazquez-Lynch,2022-12-27,243 mg,
MED1609,Venlafaxine_Propylene,Tablet,Schmidt-Campos,2023-11-09,178 mg,
MED1610,Venlafaxine_Butane,Tablet,"Shaw, Boyer and Richards",2024-04-10,488 mg,
MED1611,Venlafaxine_Isoprene,Injection,Mendez Group,2023-11-21,183 mg,
MED1612,Venlafaxine_Styrene,Injection,"Ortiz, Nichols and Barnett",2023-10-25,74 mg,
MED1613,Venlafaxine_Xylene,Injection,House-Powell,2024-03-12,313 mg,
MED1614,Venlafaxine_Naphthalene,Syrup,Wright-Barnett,2022-11-02,264 mg,
MED1615,Venlafaxine_Phenol,Syrup,"Nguyen, Davis and Miller",2023-04-29,384 mg,
MED1616,Venlafaxine_Aniline,Tablet,"Aguirre, Jackson and Stephens",2024-03-05,344 mg,
MED1617,Venlafaxine_Ethylene Glycol,Syrup,"Fritz, Hawkins and Anderson",2024-01-17,210 mg,
MED1618,Venlafaxine_Glycerol,Injection,Hurley Inc,2024-04-30,472 mg,
MED1619,Venlafaxine_Furfural,Tablet,Gonzalez-Saunders,2022-09-19,14 mg,
MED1620,Venlafaxine_Hexane,Tablet,"Grant, Garrett and Bender",2024-02-27,181 mg,
MED1621,Venlafaxine_Heptane,Tablet,Howell and Sons,2023-05-04,211 mg,
MED1622,Venlafaxine_Octane,Tablet,"Ali, Frank and Ross",2023-08-08,327 mg,
MED1623,Venlafaxine_Nonane,Tablet,Bridges Inc,2023-07-18,135 mg,
MED1624,Venlafaxine_Decane,Syrup,"Kidd, Hart and Jones",2022-10-08,249 mg,
MED1625,Venlafaxine_Glucose,Syrup,Martinez LLC,2024-01-25,204 mg,
MED1626,Venlafaxine_Fructose,Syrup,Anderson and Sons,2024-07-08,22 mg,
MED1627,Venlafaxine_Sucrose,Injection,Farrell Inc,2023-01-16,319 mg,
MED1628,Venlafaxine_Lactose,Injection,"Walsh, Reynolds and Mccoy",2023-12-10,227 mg,
MED1629,Venlafaxine_Cellulose,Syrup,Anderson-Weber,2023-08-16,351 mg,
MED1630,Venlafaxine_Chloroform,Syrup,"Cox, Franco and Rogers",2023-05-27,249 mg,
MED1631,Venlafaxine_Carbon Tetrachloride,Injection,"Bell, Jones and Davis",2024-08-06,442 mg,
MED1632,Venlafaxine_Acetaldehyde,Injection,Mcclain-Johnson,2023-04-25,356 mg,
MED1633,Venlafaxine_Butadiene,Syrup,Stein Ltd,2022-10-09,57 mg,
MED1634,Venlafaxine_Cyclohexane,Injection,Andrews-Garner,2022-11-25,411 mg,
MED1635,Venlafaxine_Cyclopentane,Syrup,Kramer-Maxwell,2024-08-16,161 mg,
MED1636,Venlafaxine_Cyclohexene,Injection,"Rodriguez, Riggs and Bailey",2023-06-29,34 mg,
MED1637,Venlafaxine_Cyclohexanol,Injection,Keith and Sons,2023-12-01,466 mg,
MED1638,Venlafaxine_Cyclohexanone,Injection,Campos and Sons,2023-05-05,70 mg,
MED1639,Venlafaxine_Acetylene,Syrup,Henderson-Knapp,2023-01-20,154 mg,
MED1640,Venlafaxine_Propyne,Syrup,Abbott-Wood,2023-02-04,181 mg,
MED1641,Venlafaxine_Butyne,Tablet,Davis Ltd,2024-02-21,62 mg,
MED1642,Venlafaxine_Pentene,Tablet,"Henderson, Fernandez and Turner",2023-05-28,263 mg,
MED1643,Venlafaxine_Hexene,Injection,Mccoy-Leblanc,2023-12-09,414 mg,
MED1644,Venlafaxine_Heptene,Injection,Klein Inc,2023-08-06,246 mg,
MED1645,Venlafaxine_Methylamine,Syrup,Duarte Inc,2022-11-06,123 mg,
MED1646,Venlafaxine_Ethylamine,Syrup,Flores-Kramer,2023-09-01,330 mg,
MED1647,Venlafaxine_Propylamine,Syrup,Owens PLC,2022-11-14,330 mg,
MED1648,Venlafaxine_Butylamine,Tablet,Peck Inc,2023-08-05,442 mg,
MED1649,Venlafaxine_Pentylamine,Syrup,Matthews-Miller,2023-01-15,447 mg,
MED1650,Cephalexin_Methane,Syrup,Johnson-Barnes,2023-07-21,424 mg,
MED1651,Cephalexin_Ethanol,Syrup,Tran Ltd,2023-04-30,413 mg,
MED1652,Cephalexin_Acetone,Syrup,"Perez, Dawson and Cooke",2024-02-17,416 mg,
MED1653,Cephalexin_Benzene,Tablet,Young Inc,2023-11-26,218 mg,
MED1654,Cephalexin_Toluene,Syrup,Garrison-Dalton,2023-02-14,79 mg,
MED1655,Cephalexin_Formaldehyde,Injection,Thompson-Mckinney,2023-04-23,412 mg,
MED1656,Cephalexin_Acetic Acid,Tablet,"Richardson, Rogers and Sutton",2023-07-01,420 mg,
MED1657,Cephalexin_Methanol,Injection,"Bell, Clark and Huber",2024-06-16,389 mg,
MED1658,Cephalexin_Ethylene,Syrup,"Johnson, Wang and Daniels",2022-12-21,462 mg,
MED1659,Cephalexin_Propylene,Injection,Jenkins Ltd,2022-11-01,362 mg,
MED1660,Cephalexin_Butane,Tablet,Jenkins-Jones,2024-03-01,267 mg,
MED1661,Cephalexin_Isoprene,Tablet,"Hunter, Pierce and Chavez",2023-08-24,319 mg,
MED1662,Cephalexin_Styrene,Tablet,Baker-Garcia,2023-06-01,59 mg,
MED1663,Cephalexin_Xylene,Tablet,"Peterson, Smith and Horton",2024-06-07,414 mg,
MED1664,Cephalexin_Naphthalene,Syrup,White-Clements,2023-12-14,233 mg,
MED1665,Cephalexin_Phenol,Tablet,"Cook, Erickson and Gibson",2023-01-04,103 mg,
MED1666,Cephalexin_Aniline,Tablet,"Black, Russell and Jones",2022-12-21,335 mg,
MED1667,Cephalexin_Ethylene Glycol,Injection,"Flores, Perkins and Roach",2023-03-20,316 mg,
MED1668,Cephalexin_Glycerol,Injection,"Carlson, Hernandez and Wheeler",2023-05-27,186 mg,
MED1669,Cephalexin_Furfural,Tablet,Arias Inc,2024-01-29,239 mg,
MED1670,Cephalexin_Hexane,Tablet,"Schultz, Ruiz and Harris",2023-08-07,52 mg,
MED1671,Cephalexin_Heptane,Syrup,Barker-Cowan,2022-10-11,363 mg,
MED1672,Cephalexin_Octane,Injection,"Hernandez, Ford and Byrd",2023-08-14,452 mg,
MED1673,Cephalexin_Nonane,Injection,"Evans, Perez and Carey",2023-06-20,296 mg,
MED1674,Cephalexin_Decane,Tablet,"Shaw, Martinez and Gonzalez",2024-09-04,397 mg,
MED1675,Cephalexin_Glucose,Tablet,"Larson, Ryan and Gomez",2023-12-25,457 mg,
MED1676,Cephalexin_Fructose,Tablet,"Lawrence, Williams and Booker",2022-12-23,266 mg,
MED1677,Cephalexin_Sucrose,Injection,"Schroeder, Ortiz and Rose",2023-02-19,233 mg,
MED1678,Cephalexin_Lactose,Injection,Franklin-Gonzales,2023-01-10,157 mg,
MED1679,Cephalexin_Cellulose,Syrup,"May, Leon and Lynch",2023-11-18,36 mg,
MED1680,Cephalexin_Chloroform,Injection,"Vega, Green and Martinez",2023-06-21,368 mg,
MED1681,Cephalexin_Carbon Tetrachloride,Injection,Henderson-Anderson,2023-11-07,16 mg,
MED1682,Cephalexin_Acetaldehyde,Tablet,"Garcia, Whitney and Kane",2024-08-17,73 mg,
MED1683,Cephalexin_Butadiene,Injection,"Lee, Hernandez and Cortez",2024-08-15,74 mg,
MED1684,Cephalexin_Cyclohexane,Syrup,Thompson Inc,2022-10-13,130 mg,
MED1685,Cephalexin_Cyclopentane,Injection,"Barrera, Smith and Ferguson",2023-08-09,98 mg,
MED1686,Cephalexin_Cyclohexene,Tablet,Young-Anderson,2023-09-06,299 mg,
MED1687,Cephalexin_Cyclohexanol,Injection,Gonzalez and Sons,2023-02-15,33 mg,
MED1688,Cephalexin_Cyclohexanone,Injection,Knapp LLC,2023-10-19,342 mg,
MED1689,Cephalexin_Acetylene,Tablet,"Cobb, Hernandez and Gilmore",2024-04-07,256 mg,
MED1690,Cephalexin_Propyne,Injection,Cruz-Jacobson,2022-11-22,36 mg,
MED1691,Cephalexin_Butyne,Tablet,"Cordova, Hansen and Brown",2024-06-22,462 mg,
MED1692,Cephalexin_Pentene,Syrup,Mccarthy-Hubbard,2024-05-12,330 mg,
MED1693,Cephalexin_Hexene,Injection,"Cantu, Gonzalez and Williams",2024-02-12,300 mg,
MED1694,Cephalexin_Heptene,Injection,Reid-Mercado,2022-10-06,57 mg,
MED1695,Cephalexin_Methylamine,Injection,"Sullivan, Pena and Silva",2024-07-15,68 mg,
MED1696,Cephalexin_Ethylamine,Tablet,Burke-Hernandez,2023-08-18,376 mg,
MED1697,Cephalexin_Propylamine,Injection,Dunn-Ortiz,2024-09-03,375 mg,
MED1698,Cephalexin_Butylamine,Syrup,Patterson PLC,2024-07-19,421 mg,
MED1699,Cephalexin_Pentylamine,Tablet,Hansen-Roth,2024-07-27,134 mg,
MED1700,Propranolol_Methane,Tablet,"Mcbride, Todd and Contreras",2024-04-06,160 mg,
MED1701,Propranolol_Ethanol,Tablet,"Moore, Donaldson and Hammond",2024-02-25,198 mg,
MED1702,Propranolol_Acetone,Injection,Wilson PLC,2024-02-28,436 mg,
MED1703,Propranolol_Benzene,Tablet,Tucker and Sons,2024-01-16,273 mg,
MED1704,Propranolol_Toluene,Tablet,Becker LLC,2024-06-24,159 mg,
MED1705,Propranolol_Formaldehyde,Syrup,"Baxter, Ross and Oconnor",2024-02-14,329 mg,
MED1706,Propranolol_Acetic Acid,Syrup,"Mcdaniel, Wyatt and Lam",2023-11-11,11 mg,
MED1707,Propranolol_Methanol,Syrup,Macdonald and Sons,2023-02-09,130 mg,
MED1708,Propranolol_Ethylene,Injection,Clayton LLC,2023-10-10,488 mg,
MED1709,Propranolol_Propylene,Tablet,"Taylor, Shaw and Parrish",2022-11-01,483 mg,
MED1710,Propranolol_Butane,Syrup,Lozano Inc,2024-08-01,477 mg,
MED1711,Propranolol_Isoprene,Syrup,Clark Inc,2024-03-20,148 mg,
MED1712,Propranolol_Styrene,Tablet,Martin-Scott,2023-10-01,204 mg,
MED1713,Propranolol_Xylene,Syrup,"Dixon, Williams and Morales",2024-08-25,242 mg,
MED1714,Propranolol_Naphthalene,Syrup,Morgan-May,2023-01-18,408 mg,
MED1715,Propranolol_Phenol,Syrup,"Pope, Chung and Beck",2024-02-14,177 mg,
MED1716,Propranolol_Aniline,Injection,Schmidt-Green,2024-09-13,107 mg,
MED1717,Propranolol_Ethylene Glycol,Injection,Powell-Harris,2023-10-12,312 mg,
MED1718,Propranolol_Glycerol,Tablet,Norris-Ayers,2023-04-17,18 mg,
MED1719,Propranolol_Furfural,Syrup,Rhodes Inc,2024-08-22,297 mg,
MED1720,Propranolol_Hexane,Injection,Graham-Sullivan,2023-10-03,351 mg,
MED1721,Propranolol_Heptane,Syrup,Marshall-Porter,2024-03-12,23 mg,
MED1722,Propranolol_Octane,Tablet,Perry Inc,2024-07-18,327 mg,
MED1723,Propranolol_Nonane,Tablet,"Chang, Hill and Armstrong",2022-09-20,242 mg,
MED1724,Propranolol_Decane,Injection,"Holloway, Gray and Smith",2024-02-14,195 mg,
MED1725,Propranolol_Glucose,Injection,"Mcgrath, Reed and Floyd",2024-07-06,112 mg,
MED1726,Propranolol_Fructose,Injection,Wang-Adams,2023-07-07,49 mg,
MED1727,Propranolol_Sucrose,Tablet,"Peterson, Bass and Rangel",2024-07-30,221 mg,
MED1728,Propranolol_Lactose,Syrup,"Brown, Lynch and Ballard",2022-11-24,100 mg,
MED1729,Propranolol_Cellulose,Injection,Gomez-Myers,2023-04-20,187 mg,
MED1730,Propranolol_Chloroform,Injection,"Norman, Webster and Blackwell",2024-06-14,99 mg,
MED1731,Propranolol_Carbon Tetrachloride,Injection,Howard-Mendez,2024-04-25,136 mg,
MED1732,Propranolol_Acetaldehyde,Tablet,"Owens, Hill and Torres",2023-11-24,393 mg,
MED1733,Propranolol_Butadiene,Tablet,Bell-Hancock,2024-05-22,443 mg,
MED1734,Propranolol_Cyclohexane,Injection,Hines-Williams,2023-08-02,144 mg,
MED1735,Propranolol_Cyclopentane,Injection,"Larson, Gonzales and Foley",2022-10-07,2 mg,
MED1736,Propranolol_Cyclohexene,Syrup,"Rivera, Rowe and Frederick",2024-04-06,145 mg,
MED1737,Propranolol_Cyclohexanol,Injection,"Clark, Thomas and Bennett",2023-07-04,297 mg,
MED1738,Propranolol_Cyclohexanone,Injection,"Smith, Harvey and Williams",2023-09-04,293 mg,
MED1739,Propranolol_Acetylene,Tablet,Meza-Stephens,2022-12-30,366 mg,
MED1740,Propranolol_Propyne,Tablet,Johnson-Singh,2024-08-27,142 mg,
MED1741,Propranolol_Butyne,Injection,"Henry, Mcpherson and Weeks",2024-02-29,421 mg,
MED1742,Propranolol_Pentene,Syrup,Thomas-Fuentes,2023-05-11,482 mg,
MED1743,Propranolol_Hexene,Syrup,Castro LLC,2024-01-26,130 mg,
MED1744,Propranolol_Heptene,Tablet,"Lawrence, Suarez and Berry",2023-04-10,288 mg,
MED1745,Propranolol_Methylamine,Injection,Brown-Bailey,2024-03-17,393 mg,
MED1746,Propranolol_Ethylamine,Injection,Solomon Group,2023-12-05,405 mg,
MED1747,Propranolol_Propylamine,Tablet,"Johnson, Green and Sanders",2023-02-22,269 mg,
MED1748,Propranolol_Butylamine,Injection,Mitchell Group,2023-10-18,278 mg,
MED1749,Propranolol_Pentylamine,Tablet,"Grant, Sandoval and Kelly",2022-12-23,341 mg,
MED1750,Pantoprazole_Methane,Injection,"Rodgers, Scott and Barnes",2024-03-23,205 mg,
MED1751,Pantoprazole_Ethanol,Tablet,Sparks and Sons,2023-05-15,217 mg,
MED1752,Pantoprazole_Acetone,Tablet,Jordan-Morales,2023-08-27,266 mg,
MED1753,Pantoprazole_Benzene,Tablet,Sims Group,2024-05-28,217 mg,
MED1754,Pantoprazole_Toluene,Syrup,Medina-Maldonado,2023-07-06,233 mg,
MED1755,Pantoprazole_Formaldehyde,Syrup,Adkins-Dominguez,2023-06-19,109 mg,
MED1756,Pantoprazole_Acetic Acid,Syrup,Smith Group,2023-12-05,74 mg,
MED1757,Pantoprazole_Methanol,Injection,Lane-Mitchell,2023-02-07,189 mg,
MED1758,Pantoprazole_Ethylene,Injection,"Harvey, Brown and Holmes",2024-08-29,275 mg,
MED1759,Pantoprazole_Propylene,Injection,Taylor-Mckinney,2024-01-31,361 mg,
MED1760,Pantoprazole_Butane,Syrup,Montgomery-Smith,2024-05-14,402 mg,
MED1761,Pantoprazole_Isoprene,Syrup,Rowe-Thompson,2024-06-22,55 mg,
MED1762,Pantoprazole_Styrene,Syrup,Price-English,2023-12-31,261 mg,
MED1763,Pantoprazole_Xylene,Tablet,Dixon-Smith,2023-01-23,403 mg,
MED1764,Pantoprazole_Naphthalene,Tablet,Richards Group,2023-11-02,86 mg,
MED1765,Pantoprazole_Phenol,Syrup,"Ramsey, Diaz and Stevens",2022-11-30,231 mg,
MED1766,Pantoprazole_Aniline,Injection,Simpson Ltd,2023-06-28,68 mg,
MED1767,Pantoprazole_Ethylene Glycol,Tablet,Foster Inc,2023-07-21,414 mg,
MED1768,Pantoprazole_Glycerol,Syrup,"Morse, Garcia and Salazar",2022-12-05,383 mg,
MED1769,Pantoprazole_Furfural,Injection,"Colon, Small and Nunez",2024-08-01,270 mg,
MED1770,Pantoprazole_Hexane,Injection,Contreras PLC,2023-07-18,289 mg,
MED1771,Pantoprazole_Heptane,Tablet,Hill-Romero,2023-10-05,83 mg,
MED1772,Pantoprazole_Octane,Tablet,Barker PLC,2024-08-04,464 mg,
MED1773,Pantoprazole_Nonane,Syrup,Brown-Grant,2023-11-21,266 mg,
MED1774,Pantoprazole_Decane,Tablet,Browning-Martin,2023-02-16,313 mg,
MED1775,Pantoprazole_Glucose,Syrup,Bennett-Glenn,2023-10-26,489 mg,
MED1776,Pantoprazole_Fructose,Syrup,Cross and Sons,2023-08-27,360 mg,
MED1777,Pantoprazole_Sucrose,Injection,"Howard, Spencer and Graves",2022-10-27,396 mg,
MED1778,Pantoprazole_Lactose,Injection,Murray-Green,2023-03-01,334 mg,
MED1779,Pantoprazole_Cellulose,Tablet,Burns Inc,2023-08-22,200 mg,
MED1780,Pantoprazole_Chloroform,Injection,Frank Group,2023-08-19,97 mg,
MED1781,Pantoprazole_Carbon Tetrachloride,Tablet,Meyers LLC,2022-09-30,7 mg,
MED1782,Pantoprazole_Acetaldehyde,Tablet,Brown PLC,2024-04-04,30 mg,
MED1783,Pantoprazole_Butadiene,Tablet,"Barber, Smith and Patterson",2024-07-03,302 mg,
MED1784,Pantoprazole_Cyclohexane,Syrup,"Crawford, Williams and Webb",2022-12-19,205 mg,
MED1785,Pantoprazole_Cyclopentane,Tablet,Garcia-Allen,2022-12-21,265 mg,
MED1786,Pantoprazole_Cyclohexene,Injection,"Parker, Schwartz and Hawkins",2024-02-22,438 mg,
MED1787,Pantoprazole_Cyclohexanol,Injection,Wood-Hays,2024-06-15,215 mg,
MED1788,Pantoprazole_Cyclohexanone,Injection,Lang-Evans,2023-03-08,448 mg,
MED1789,Pantoprazole_Acetylene,Tablet,Garza-Henderson,2023-07-26,391 mg,
MED1790,Pantoprazole_Propyne,Injection,"Anderson, Gordon and Monroe",2022-12-23,142 mg,
MED1791,Pantoprazole_Butyne,Injection,Rivera-Jones,2022-10-27,314 mg,
MED1792,Pantoprazole_Pentene,Injection,Mueller-Gallagher,2023-09-26,106 mg,
MED1793,Pantoprazole_Hexene,Syrup,"Gomez, Allen and Cole",2024-03-17,268 mg,
MED1794,Pantoprazole_Heptene,Injection,Ryan PLC,2022-11-28,384 mg,
MED1795,Pantoprazole_Methylamine,Tablet,Schroeder-Caldwell,2023-08-01,141 mg,
MED1796,Pantoprazole_Ethylamine,Syrup,Shea-Freeman,2023-11-25,269 mg,
MED1797,Pantoprazole_Propylamine,Injection,Henderson-Trevino,2023-06-24,4 mg,
MED1798,Pantoprazole_Butylamine,Syrup,Taylor-Smith,2022-11-02,163 mg,
MED1799,Pantoprazole_Pentylamine,Tablet,Murphy PLC,2023-06-30,122 mg,
MED1800,Diclofenac_Methane,Syrup,Humphrey Inc,2023-03-01,413 mg,
MED1801,Diclofenac_Ethanol,Tablet,Rios Group,2022-11-27,291 mg,
MED1802,Diclofenac_Acetone,Syrup,Martinez PLC,2023-08-29,30 mg,
MED1803,Diclofenac_Benzene,Tablet,Reynolds-Fisher,2024-08-13,409 mg,
MED1804,Diclofenac_Toluene,Tablet,Shepard-Galloway,2024-05-31,112 mg,
MED1805,Diclofenac_Formaldehyde,Injection,Ballard and Sons,2023-07-03,310 mg,
MED1806,Diclofenac_Acetic Acid,Injection,Daniel-Davis,2024-04-19,427 mg,
MED1807,Diclofenac_Methanol,Injection,"Baxter, Flores and Greene",2023-01-15,140 mg,
MED1808,Diclofenac_Ethylene,Tablet,Nelson Ltd,2023-12-01,266 mg,
MED1809,Diclofenac_Propylene,Syrup,Hubbard Group,2024-03-28,321 mg,
MED1810,Diclofenac_Butane,Syrup,Cannon-Doyle,2023-02-16,210 mg,
MED1811,Diclofenac_Isoprene,Injection,"Jones, Anderson and Stewart",2024-08-05,65 mg,
MED1812,Diclofenac_Styrene,Syrup,"Carlson, Hansen and Gomez",2023-05-20,146 mg,
MED1813,Diclofenac_Xylene,Injection,Mendez Group,2023-12-10,231 mg,
MED1814,Diclofenac_Naphthalene,Injection,"Hubbard, Santos and Medina",2023-08-21,227 mg,
MED1815,Diclofenac_Phenol,Injection,Fleming PLC,2024-06-09,377 mg,
MED1816,Diclofenac_Aniline,Tablet,"Drake, Thomas and Barrett",2024-05-02,259 mg,
MED1817,Diclofenac_Ethylene Glycol,Tablet,Carroll-Munoz,2022-11-24,387 mg,
MED1818,Diclofenac_Glycerol,Injection,Hall Inc,2024-03-17,443 mg,
MED1819,Diclofenac_Furfural,Tablet,Spence PLC,2023-06-17,207 mg,
MED1820,Diclofenac_Hexane,Tablet,"Wang, Castro and Martinez",2023-02-01,341 mg,
MED1821,Diclofenac_Heptane,Injection,Hanson Inc,2022-10-03,475 mg,
MED1822,Diclofenac_Octane,Tablet,Gilmore LLC,2023-06-13,299 mg,
MED1823,Diclofenac_Nonane,Injection,Bailey-Roberts,2024-03-31,93 mg,
MED1824,Diclofenac_Decane,Tablet,"Morales, Ashley and Malone",2022-10-15,302 mg,
MED1825,Diclofenac_Glucose,Syrup,"Ryan, Allison and Bennett",2023-09-13,492 mg,
MED1826,Diclofenac_Fructose,Syrup,"Jennings, Wallace and Anderson",2023-06-02,138 mg,
MED1827,Diclofenac_Sucrose,Tablet,Pearson-Campbell,2023-11-30,28 mg,
MED1828,Diclofenac_Lactose,Tablet,"Cortez, Bryant and Aguirre",2024-04-24,290 mg,
MED1829,Diclofenac_Cellulose,Tablet,"Dawson, Burns and Abbott",2024-05-27,456 mg,
MED1830,Diclofenac_Chloroform,Injection,"Johnson, Graham and Booth",2024-04-16,266 mg,
MED1831,Diclofenac_Carbon Tetrachloride,Injection,Hogan PLC,2023-06-25,71 mg,
MED1832,Diclofenac_Acetaldehyde,Tablet,"Fox, Graham and Henderson",2023-08-22,428 mg,
MED1833,Diclofenac_Butadiene,Tablet,Peterson-Cherry,2023-05-10,198 mg,
MED1834,Diclofenac_Cyclohexane,Injection,Thomas-Boyd,2023-11-03,397 mg,
MED1835,Diclofenac_Cyclopentane,Tablet,"Graves, Castro and Harris",2022-11-17,307 mg,
MED1836,Diclofenac_Cyclohexene,Tablet,Diaz-Rios,2022-12-25,445 mg,
MED1837,Diclofenac_Cyclohexanol,Injection,Quinn-Roberts,2023-11-13,161 mg,
MED1838,Diclofenac_Cyclohexanone,Injection,Bell Ltd,2023-01-29,172 mg,
